table,domain,index,columns,kind,size_bytes,scans,flags
journal_line_items,Billing,(MISSING),cost_centre_id,RECOMMENDED,,,FK journal_line_items_cost_centre_id_fkey -> departments has no supporting index
journal_line_items,Billing,(MISSING),hospital_id,RECOMMENDED,,,FK journal_line_items_hospital_id_fkey -> hospitals has no supporting index
journal_line_items,Billing,(MISSING),journal_id,RECOMMENDED,,,FK journal_line_items_journal_id_fkey -> journal_entries has no supporting index
lab_analyzer_messages,Laboratory,(MISSING),order_item_id,RECOMMENDED,,,FK lab_analyzer_messages_order_item_id_fkey -> lab_order_items has no supporting index
lab_analyzer_messages,Laboratory,(MISSING),posted_by,RECOMMENDED,,,FK lab_analyzer_messages_posted_by_fkey -> users has no supporting index
lab_analyzer_test_mappings,Laboratory,(MISSING),hospital_id,RECOMMENDED,,,FK lab_analyzer_test_mappings_hospital_id_fkey -> hospitals has no supporting index
lab_analyzer_test_mappings,Laboratory,(MISSING),test_id,RECOMMENDED,,,FK lab_analyzer_test_mappings_test_id_fkey -> lab_test_master has no supporting index
lab_calibration_records,Laboratory,(MISSING),created_by,RECOMMENDED,,,FK lab_calibration_records_created_by_fkey -> users has no supporting index
lab_order_items,Laboratory,(MISSING),critical_acknowledged_by,RECOMMENDED,,,FK lab_order_items_critical_acknowledged_by_fkey -> users has no supporting index
lab_order_items,Laboratory,(MISSING),result_entered_by,RECOMMENDED,,,FK lab_order_items_result_entered_by_fkey -> users has no supporting index
lab_order_items,Laboratory,(MISSING),sample_collected_by,RECOMMENDED,,,FK lab_order_items_sample_collected_by_fkey -> users has no supporting index
lab_order_items,Laboratory,(MISSING),test_id,RECOMMENDED,,,FK lab_order_items_test_id_fkey -> lab_test_master has no supporting index
lab_order_items,Laboratory,(MISSING),validated_by,RECOMMENDED,,,FK lab_order_items_validated_by_fkey -> users has no supporting index
lab_orders,Laboratory,(MISSING),barcode_printed_by,RECOMMENDED,,,FK lab_orders_barcode_printed_by_fkey -> users has no supporting index
lab_orders,Laboratory,(MISSING),encounter_id,RECOMMENDED,,,FK lab_orders_encounter_id_fkey -> opd_encounters has no supporting index
lab_orders,Laboratory,(MISSING),mixup_acknowledged_by,RECOMMENDED,,,FK lab_orders_mixup_acknowledged_by_fkey -> users has no supporting index
lab_orders,Laboratory,(MISSING),ordered_by,RECOMMENDED,,,FK lab_orders_ordered_by_fkey -> users has no supporting index
lab_orders,Laboratory,(MISSING),qc_override_by,RECOMMENDED,,,FK lab_orders_qc_override_by_fkey -> users has no supporting index
lab_qc_entries,Laboratory,(MISSING),recorded_by,RECOMMENDED,,,FK lab_qc_entries_recorded_by_fkey -> users has no supporting index
lab_results,Laboratory,(MISSING),finalized_by,RECOMMENDED,,,FK lab_results_finalized_by_fkey -> users has no supporting index
lab_results,Laboratory,(MISSING),hospital_id,RECOMMENDED,,,FK lab_results_hospital_id_fkey -> hospitals has no supporting index
lab_results,Laboratory,(MISSING),patient_id,RECOMMENDED,,,FK lab_results_patient_id_fkey -> patients has no supporting index
lab_results,Laboratory,(MISSING),verified_by,RECOMMENDED,,,FK lab_results_verified_by_fkey -> users has no supporting index
lab_samples,Laboratory,(MISSING),collected_by,RECOMMENDED,,,FK lab_samples_collected_by_fkey -> users has no supporting index
lab_samples,Laboratory,(MISSING),lab_order_id,RECOMMENDED,,,FK lab_samples_lab_order_id_fkey -> lab_orders has no supporting index
lab_samples,Laboratory,(MISSING),received_by,RECOMMENDED,,,FK lab_samples_received_by_fkey -> users has no supporting index
lab_samples,Laboratory,(MISSING),recollected_from_sample_id,RECOMMENDED,,,FK lab_samples_recollected_from_sample_id_fkey -> lab_samples has no supporting index
lab_samples,Laboratory,(MISSING),rejected_by,RECOMMENDED,,,FK lab_samples_rejected_by_fkey -> users has no supporting index
lab_test_group_items,Laboratory,(MISSING),test_id,RECOMMENDED,,,FK lab_test_group_items_test_id_fkey -> lab_test_master has no supporting index
leave_balance,HR,(MISSING),user_id,RECOMMENDED,,,FK leave_balance_user_id_fkey -> users has no supporting index
leave_requests,HR,(MISSING),hospital_id,RECOMMENDED,,,FK leave_requests_hospital_id_fkey -> hospitals has no supporting index
leave_requests,HR,(MISSING),reviewed_by,RECOMMENDED,,,FK leave_requests_reviewed_by_fkey -> users has no supporting index
leave_requests,HR,(MISSING),user_id,RECOMMENDED,,,FK leave_requests_user_id_fkey -> users has no supporting index
linen_records,Housekeeping,(MISSING),ward_id,RECOMMENDED,,,FK linen_records_ward_id_fkey -> wards has no supporting index
lms_certificates,LMS,(MISSING),course_id,RECOMMENDED,,,FK lms_certificates_course_id_fkey -> lms_courses has no supporting index
lms_certificates,LMS,(MISSING),enrollment_id,RECOMMENDED,,,FK lms_certificates_enrollment_id_fkey -> lms_enrollments has no supporting index
lms_enrollments,LMS,(MISSING),course_id,RECOMMENDED,,,FK lms_enrollments_course_id_fkey -> lms_courses has no supporting index
mar_double_checks,Other,(MISSING),first_nurse_id,RECOMMENDED,,,FK mar_double_checks_first_nurse_id_fkey -> users has no supporting index
mar_double_checks,Other,(MISSING),mar_id,RECOMMENDED,,,FK mar_double_checks_mar_id_fkey -> nursing_mar has no supporting index
mar_double_checks,Other,(MISSING),second_nurse_id,RECOMMENDED,,,FK mar_double_checks_second_nurse_id_fkey -> users has no supporting index
mar_records,Other,(MISSING),source_mar_id,RECOMMENDED,,,FK mar_records_source_mar_id_fkey -> nursing_mar has no supporting index
marketing_campaigns,Other,(MISSING),created_by,RECOMMENDED,,,FK marketing_campaigns_created_by_fkey -> users has no supporting index
mccd_certificates,Other,(MISSING),certifying_doctor,RECOMMENDED,,,FK mccd_certificates_certifying_doctor_fkey -> users has no supporting index
mccd_certificates,Other,(MISSING),patient_id,RECOMMENDED,,,FK mccd_certificates_patient_id_fkey -> patients has no supporting index
mci_events,Emergency,(MISSING),activated_by,RECOMMENDED,,,FK mci_events_activated_by_fkey -> users has no supporting index
mci_events,Emergency,(MISSING),deactivated_by,RECOMMENDED,,,FK mci_events_deactivated_by_fkey -> users has no supporting index
mci_triage_patients,Emergency,(MISSING),mci_event_id,RECOMMENDED,,,FK mci_triage_patients_mci_event_id_fkey -> mci_events has no supporting index
mci_triage_patients,Emergency,(MISSING),patient_id,RECOMMENDED,,,FK mci_triage_patients_patient_id_fkey -> patients has no supporting index
mci_triage_patients,Emergency,(MISSING),triaged_by,RECOMMENDED,,,FK mci_triage_patients_triaged_by_fkey -> users has no supporting index
meal_deliveries,Dietetics,(MISSING),admission_id,RECOMMENDED,,,FK meal_deliveries_admission_id_fkey -> admissions has no supporting index
meal_deliveries,Dietetics,(MISSING),delivered_by,RECOMMENDED,,,FK meal_deliveries_delivered_by_fkey -> users has no supporting index
meal_deliveries,Dietetics,(MISSING),diet_order_id,RECOMMENDED,,,FK meal_deliveries_diet_order_id_fkey -> diet_orders has no supporting index
meal_deliveries,Dietetics,(MISSING),patient_id,RECOMMENDED,,,FK meal_deliveries_patient_id_fkey -> patients has no supporting index
med_admin_records,Other,(MISSING),administered_by,RECOMMENDED,,,FK med_admin_records_administered_by_fkey -> users has no supporting index
med_admin_records,Other,(MISSING),patient_id,RECOMMENDED,,,FK med_admin_records_patient_id_fkey -> patients has no supporting index
med_reconciliation_events,Other,(MISSING),reconciled_by,RECOMMENDED,,,FK med_reconciliation_events_reconciled_by_fkey -> users has no supporting index
med_reconciliation_events,Other,(MISSING),verified_by,RECOMMENDED,,,FK med_reconciliation_events_verified_by_fkey -> users has no supporting index
medical_gas_logs,Other,(MISSING),recorded_by,RECOMMENDED,,,FK medical_gas_logs_recorded_by_fkey -> users has no supporting index
medical_records,Other,(MISSING),patient_id,RECOMMENDED,,,FK medical_records_patient_id_fkey -> patients has no supporting index
medication_adherence,Other,(MISSING),care_plan_id,RECOMMENDED,,,FK medication_adherence_care_plan_id_fkey -> care_plans has no supporting index
migration_jobs,Other,(MISSING),started_by,RECOMMENDED,,,FK migration_jobs_started_by_fkey -> users has no supporting index
mlc_cases,Other,(MISSING),created_by,RECOMMENDED,,,FK mlc_cases_created_by_fkey -> users has no supporting index
mlc_records,Other,(MISSING),mortuary_id,RECOMMENDED,,,FK mlc_records_mortuary_id_fkey -> mortuary_admissions has no supporting index
mortuary_admissions,Emergency,(MISSING),admission_id,RECOMMENDED,,,FK mortuary_admissions_admission_id_fkey -> admissions has no supporting index
mortuary_admissions,Emergency,(MISSING),pronounced_by,RECOMMENDED,,,FK mortuary_admissions_pronounced_by_fkey -> users has no supporting index
mrr_snapshots,Platform,(MISSING),plan_id,RECOMMENDED,,,FK mrr_snapshots_plan_id_fkey -> subscription_plans has no supporting index
nabh_evidence_items,Quality/NABH,(MISSING),uploaded_by,RECOMMENDED,,,FK nabh_evidence_items_uploaded_by_fkey -> users has no supporting index
nabh_evidence_log,Quality/NABH,(MISSING),logged_by,RECOMMENDED,,,FK nabh_evidence_log_logged_by_fkey -> users has no supporting index
nabh_hospital_compliance,Quality/NABH,(MISSING),last_assessed_by,RECOMMENDED,,,FK nabh_hospital_compliance_last_assessed_by_fkey -> users has no supporting index
nabh_hospital_compliance,Quality/NABH,(MISSING),nabh_standard_id,RECOMMENDED,,,FK nabh_hospital_compliance_nabh_standard_id_fkey -> nabh_standards has no supporting index
nabh_hospital_compliance,Quality/NABH,(MISSING),process_owner_id,RECOMMENDED,,,FK nabh_hospital_compliance_process_owner_id_fkey -> users has no supporting index
ndps_pending_dispenses,Pharmacy,(MISSING),countersigner_id,RECOMMENDED,,,FK ndps_pending_dispenses_countersigner_id_fkey -> users has no supporting index
ndps_pending_dispenses,Pharmacy,(MISSING),drug_id,RECOMMENDED,,,FK ndps_pending_dispenses_drug_id_fkey -> drug_master has no supporting index
ndps_pending_dispenses,Pharmacy,(MISSING),primary_pharmacist_id,RECOMMENDED,,,FK ndps_pending_dispenses_primary_pharmacist_id_fkey -> users has no supporting index
ndps_register,Pharmacy,(MISSING),countersigned_by,RECOMMENDED,,,FK ndps_register_countersigned_by_fkey -> users has no supporting index
ndps_register,Pharmacy,(MISSING),dispensing_id,RECOMMENDED,,,FK ndps_register_dispensing_id_fkey -> pharmacy_dispensing has no supporting index
ndps_register,Pharmacy,(MISSING),drug_id,RECOMMENDED,,,FK ndps_register_drug_id_fkey -> drug_master has no supporting index
ndps_register,Pharmacy,(MISSING),hospital_id,RECOMMENDED,,,FK ndps_register_hospital_id_fkey -> hospitals has no supporting index
ndps_register,Pharmacy,(MISSING),pharmacist_id,RECOMMENDED,,,FK ndps_register_pharmacist_id_fkey -> users has no supporting index
ndps_register,Pharmacy,(MISSING),second_pharmacist_id,RECOMMENDED,,,FK ndps_register_second_pharmacist_id_fkey -> users has no supporting index
neonatal_records,Other,(MISSING),admission_id,RECOMMENDED,,,FK neonatal_records_admission_id_fkey -> admissions has no supporting index
neonatal_records,Other,(MISSING),hospital_id,RECOMMENDED,,,FK neonatal_records_hospital_id_fkey -> hospitals has no supporting index
neonatal_records,Other,(MISSING),mother_patient_id,RECOMMENDED,,,FK neonatal_records_mother_patient_id_fkey -> patients has no supporting index
neonatal_records,Other,(MISSING),patient_id,RECOMMENDED,,,FK neonatal_records_patient_id_fkey -> patients has no supporting index
no_show_predictions,Other,(MISSING),hospital_id,RECOMMENDED,,,FK no_show_predictions_hospital_id_fkey -> hospitals has no supporting index
notification_log,Notifications,(MISSING),patient_id,RECOMMENDED,,,FK notification_log_patient_id_fkey -> patients has no supporting index
notification_preferences,Notifications,(MISSING),patient_id,RECOMMENDED,,,FK notification_preferences_patient_id_fkey -> patients has no supporting index
nps_responses,Other,(MISSING),hospital_id,RECOMMENDED,,,FK nps_responses_hospital_id_fkey -> hospitals has no supporting index
nps_responses,Other,(MISSING),survey_id,RECOMMENDED,,,FK nps_responses_survey_id_fkey -> nps_surveys has no supporting index
nps_surveys,Other,(MISSING),patient_id,RECOMMENDED,,,FK nps_surveys_patient_id_fkey -> patients has no supporting index
nursing_care_plans,Nursing,(MISSING),patient_id,RECOMMENDED,,,FK nursing_care_plans_patient_id_fkey -> patients has no supporting index
nursing_fluid_outputs,Nursing,(MISSING),hospital_id,RECOMMENDED,,,FK nursing_fluid_outputs_hospital_id_fkey -> hospitals has no supporting index
nursing_fluid_outputs,Nursing,(MISSING),recorded_by,RECOMMENDED,,,FK nursing_fluid_outputs_recorded_by_fkey -> users has no supporting index
nursing_handovers,Nursing,(MISSING),hospital_id,RECOMMENDED,,,FK nursing_handovers_hospital_id_fkey -> hospitals has no supporting index
nursing_handovers,Nursing,(MISSING),incoming_nurse_id,RECOMMENDED,,,FK nursing_handovers_incoming_nurse_id_fkey -> users has no supporting index
nursing_handovers,Nursing,(MISSING),outgoing_nurse_id,RECOMMENDED,,,FK nursing_handovers_outgoing_nurse_id_fkey -> users has no supporting index
nursing_handovers,Nursing,(MISSING),ward_id,RECOMMENDED,,,FK nursing_handovers_ward_id_fkey -> wards has no supporting index
nursing_mar,Nursing,(MISSING),administered_by,RECOMMENDED,,,FK nursing_mar_administered_by_fkey -> users has no supporting index
nursing_mar,Nursing,(MISSING),second_nurse_id,RECOMMENDED,,,FK nursing_mar_second_nurse_id_fkey -> users has no supporting index
nursing_procedure_consumables,Nursing,(MISSING),hospital_id,RECOMMENDED,,,FK nursing_procedure_consumables_hospital_id_fkey -> hospitals has no supporting index
nursing_procedure_consumables,Nursing,(MISSING),inventory_item_id,RECOMMENDED,,,FK nursing_procedure_consumables_inventory_item_id_fkey -> inventory_items has no supporting index
nursing_procedures,Nursing,(MISSING),admission_id,RECOMMENDED,,,FK nursing_procedures_admission_id_fkey -> admissions has no supporting index
nursing_procedures,Nursing,(MISSING),bill_id,RECOMMENDED,,,FK nursing_procedures_bill_id_fkey -> bills has no supporting index
nursing_procedures,Nursing,(MISSING),hospital_id,RECOMMENDED,,,FK nursing_procedures_hospital_id_fkey -> hospitals has no supporting index
nursing_procedures,Nursing,(MISSING),patient_id,RECOMMENDED,,,FK nursing_procedures_patient_id_fkey -> patients has no supporting index
nursing_procedures,Nursing,(MISSING),performed_by,RECOMMENDED,,,FK nursing_procedures_performed_by_fkey -> users has no supporting index
nursing_vitals,Nursing,(MISSING),patient_id,RECOMMENDED,,,FK nursing_vitals_patient_id_fkey -> patients has no supporting index
nursing_vitals,Nursing,(MISSING),recorded_by,RECOMMENDED,,,FK nursing_vitals_recorded_by_fkey -> users has no supporting index
nutrition_screenings,Dietetics,(MISSING),patient_id,RECOMMENDED,,,FK nutrition_screenings_patient_id_fkey -> patients has no supporting index
nutrition_screenings,Dietetics,(MISSING),screened_by,RECOMMENDED,,,FK nutrition_screenings_screened_by_fkey -> users has no supporting index
nutritional_screenings,Dietetics,(MISSING),patient_id,RECOMMENDED,,,FK nutritional_screenings_patient_id_fkey -> patients has no supporting index
nutritional_screenings,Dietetics,(MISSING),screened_by,RECOMMENDED,,,FK nutritional_screenings_screened_by_fkey -> users has no supporting index
obstetric_records,Other,(MISSING),hospital_id,RECOMMENDED,,,FK obstetric_records_hospital_id_fkey -> hospitals has no supporting index
obstetric_records,Other,(MISSING),patient_id,RECOMMENDED,,,FK obstetric_records_patient_id_fkey -> patients has no supporting index
occupational_health_records,Other,(MISSING),recorded_by,RECOMMENDED,,,FK occupational_health_records_recorded_by_fkey -> users has no supporting index
occupational_health_records,Other,(MISSING),user_id,RECOMMENDED,,,FK occupational_health_records_user_id_fkey -> users has no supporting index
onboarding_tasks,HR,(MISSING),hospital_id,RECOMMENDED,,,FK onboarding_tasks_hospital_id_fkey -> hospitals has no supporting index
oncology_patients,IPD,(MISSING),patient_id,RECOMMENDED,,,FK oncology_patients_patient_id_fkey -> patients has no supporting index
oncology_patients,IPD,(MISSING),protocol_id,RECOMMENDED,,,FK oncology_patients_protocol_id_fkey -> chemo_protocols has no supporting index
oncology_patients,IPD,(MISSING),treating_oncologist,RECOMMENDED,,,FK oncology_patients_treating_oncologist_fkey -> users has no supporting index
online_reviews,Other,(MISSING),responded_by,RECOMMENDED,,,FK online_reviews_responded_by_fkey -> users has no supporting index
opd_diagnoses,OPD,(MISSING),created_by,RECOMMENDED,,,FK opd_diagnoses_created_by_fkey -> users has no supporting index
opd_encounters,OPD,(MISSING),consultation_bill_id,RECOMMENDED,,,FK opd_encounters_consultation_bill_id_fkey -> bills has no supporting index
opd_encounters,OPD,(MISSING),revisit_of_encounter_id,RECOMMENDED,,,FK opd_encounters_revisit_of_encounter_id_fkey -> opd_encounters has no supporting index
opd_encounters,OPD,(MISSING),token_id,RECOMMENDED,,,FK opd_encounters_token_id_fkey -> opd_tokens has no supporting index
opd_tokens,OPD,(MISSING),appointment_id,RECOMMENDED,,,FK opd_tokens_appointment_id_fkey -> appointments has no supporting index
opd_tokens,OPD,(MISSING),department_id,RECOMMENDED,,,FK opd_tokens_department_id_fkey -> departments has no supporting index
opd_tokens,OPD,(MISSING),doctor_id,RECOMMENDED,,,FK opd_tokens_doctor_id_fkey -> users has no supporting index
opd_tokens,OPD,(MISSING),payer_id,RECOMMENDED,,,FK opd_tokens_payer_id_fkey -> payer_masters has no supporting index
opd_tokens,OPD,(MISSING),revisit_of_token_id,RECOMMENDED,,,FK opd_tokens_revisit_of_token_id_fkey -> opd_tokens has no supporting index
opd_visits,OPD,(MISSING),department_id,RECOMMENDED,,,FK opd_visits_department_id_fkey -> departments has no supporting index
opd_visits,OPD,(MISSING),doctor_id,RECOMMENDED,,,FK opd_visits_doctor_id_fkey -> users has no supporting index
opd_visits,OPD,(MISSING),hospital_id,RECOMMENDED,,,FK opd_visits_hospital_id_fkey -> hospitals has no supporting index
opd_visits,OPD,(MISSING),patient_id,RECOMMENDED,,,FK opd_visits_patient_id_fkey -> patients has no supporting index
ophthalmology_records,Other,(MISSING),hospital_id,RECOMMENDED,,,FK ophthalmology_records_hospital_id_fkey -> hospitals has no supporting index
ophthalmology_records,Other,(MISSING),patient_id,RECOMMENDED,,,FK ophthalmology_records_patient_id_fkey -> patients has no supporting index
organ_donations,Other,(MISSING),mortuary_id,RECOMMENDED,,,FK organ_donations_mortuary_id_fkey -> mortuary_admissions has no supporting index
organ_donations,Other,(MISSING),patient_id,RECOMMENDED,,,FK organ_donations_patient_id_fkey -> patients has no supporting index
ot_checklists,OT,(MISSING),hospital_id,RECOMMENDED,,,FK ot_checklists_hospital_id_fkey -> hospitals has no supporting index
ot_checklists,OT,(MISSING),ot_schedule_id,RECOMMENDED,,,FK ot_checklists_ot_schedule_id_fkey -> ot_schedules has no supporting index
ot_consumables,OT,(MISSING),created_by,RECOMMENDED,,,FK ot_consumables_created_by_fkey -> users has no supporting index
ot_consumables,OT,(MISSING),inventory_item_id,RECOMMENDED,,,FK ot_consumables_inventory_item_id_fkey -> inventory_items has no supporting index
ot_equipment_checklist,OT,(MISSING),hospital_id,RECOMMENDED,,,FK ot_equipment_checklist_hospital_id_fkey -> hospitals has no supporting index
ot_implants,OT,(MISSING),created_by,RECOMMENDED,,,FK ot_implants_created_by_fkey -> users has no supporting index
ot_implants,OT,(MISSING),inventory_item_id,RECOMMENDED,,,FK ot_implants_inventory_item_id_fkey -> inventory_items has no supporting index
ot_instrument_counts,OT,(MISSING),hospital_id,RECOMMENDED,,,FK ot_instrument_counts_hospital_id_fkey -> hospitals has no supporting index
ot_rooms,OT,(MISSING),hospital_id,RECOMMENDED,,,FK ot_rooms_hospital_id_fkey -> hospitals has no supporting index
ot_schedules,OT,(MISSING),admission_id,RECOMMENDED,,,FK ot_schedules_admission_id_fkey -> admissions has no supporting index
ot_schedules,OT,(MISSING),anaesthetist_id,RECOMMENDED,,,FK ot_schedules_anaesthetist_id_fkey -> users has no supporting index
ot_schedules,OT,(MISSING),bill_id,RECOMMENDED,,,FK ot_schedules_bill_id_fkey -> bills has no supporting index
ot_schedules,OT,(MISSING),ot_room_id,RECOMMENDED,,,FK ot_schedules_ot_room_id_fkey -> ot_rooms has no supporting index
ot_schedules,OT,(MISSING),pac_done_by,RECOMMENDED,,,FK ot_schedules_pac_done_by_fkey -> users has no supporting index
ot_schedules,OT,(MISSING),patient_id,RECOMMENDED,,,FK ot_schedules_patient_id_fkey -> patients has no supporting index
ot_schedules,OT,(MISSING),privilege_override_by,RECOMMENDED,,,FK ot_schedules_privilege_override_by_fkey -> users has no supporting index
ot_schedules,OT,(MISSING),scrub_nurse_id,RECOMMENDED,,,FK ot_schedules_scrub_nurse_id_fkey -> users has no supporting index
ot_schedules,OT,(MISSING),surgeon_id,RECOMMENDED,,,FK ot_schedules_surgeon_id_fkey -> users has no supporting index
ot_team_members,OT,(MISSING),ot_schedule_id,RECOMMENDED,,,FK ot_team_members_ot_schedule_id_fkey -> ot_schedules has no supporting index
outcome_scores,Other,(MISSING),patient_id,RECOMMENDED,,,FK outcome_scores_patient_id_fkey -> patients has no supporting index
outcome_scores,Other,(MISSING),scored_by,RECOMMENDED,,,FK outcome_scores_scored_by_fkey -> users has no supporting index
overtime_requests,Other,(MISSING),reviewed_by,RECOMMENDED,,,FK overtime_requests_reviewed_by_fkey -> users has no supporting index
overtime_requests,Other,(MISSING),user_id,RECOMMENDED,,,FK overtime_requests_user_id_fkey -> users has no supporting index
package_bookings,Billing,(MISSING),bill_id,RECOMMENDED,,,FK package_bookings_bill_id_fkey -> bills has no supporting index
package_bookings,Billing,(MISSING),coordinator,RECOMMENDED,,,FK package_bookings_coordinator_fkey -> users has no supporting index
package_bookings,Billing,(MISSING),corporate_account_id,RECOMMENDED,,,FK package_bookings_corporate_account_id_fkey -> corporate_accounts has no supporting index
package_bookings,Billing,(MISSING),package_id,RECOMMENDED,,,FK package_bookings_package_id_fkey -> health_packages has no supporting index
package_extras,Billing,(MISSING),service_id,RECOMMENDED,,,FK package_extras_service_id_fkey -> service_master has no supporting index
package_inclusions,Billing,(MISSING),service_id,RECOMMENDED,,,FK package_inclusions_service_id_fkey -> service_master has no supporting index
package_station_logs,Billing,(MISSING),booking_id,RECOMMENDED,,,FK package_station_logs_booking_id_fkey -> package_bookings has no supporting index
package_station_logs,Billing,(MISSING),completed_by,RECOMMENDED,,,FK package_station_logs_completed_by_fkey -> users has no supporting index
package_station_logs,Billing,(MISSING),hospital_id,RECOMMENDED,,,FK package_station_logs_hospital_id_fkey -> hospitals has no supporting index
pain_audit_records,Other,(MISSING),auditor_id,RECOMMENDED,,,FK pain_audit_records_auditor_id_fkey -> users has no supporting index
pain_audit_records,Other,(MISSING),ward_id,RECOMMENDED,,,FK pain_audit_records_ward_id_fkey -> wards has no supporting index
palliative_care_plans,Other,(MISSING),admission_id,RECOMMENDED,,,FK palliative_care_plans_admission_id_fkey -> admissions has no supporting index
palliative_care_plans,Other,(MISSING),key_nurse_id,RECOMMENDED,,,FK palliative_care_plans_key_nurse_id_fkey -> users has no supporting index
palliative_care_plans,Other,(MISSING),palliative_physician_id,RECOMMENDED,,,FK palliative_care_plans_palliative_physician_id_fkey -> users has no supporting index
palliative_care_plans,Other,(MISSING),patient_id,RECOMMENDED,,,FK palliative_care_plans_patient_id_fkey -> patients has no supporting index
panchakarma_schedules,Other,(MISSING),prescribed_by,RECOMMENDED,,,FK panchakarma_schedules_prescribed_by_fkey -> users has no supporting index
panchakarma_schedules,Other,(MISSING),therapist_id,RECOMMENDED,,,FK panchakarma_schedules_therapist_id_fkey -> users has no supporting index
partograph_entries,Other,(MISSING),hospital_id,RECOMMENDED,,,FK partograph_entries_hospital_id_fkey -> hospitals has no supporting index
partograph_entries,Other,(MISSING),recorded_by,RECOMMENDED,,,FK partograph_entries_recorded_by_fkey -> users has no supporting index
partograph_records,Other,(MISSING),admission_id,RECOMMENDED,,,FK partograph_records_admission_id_fkey -> admissions has no supporting index
partograph_records,Other,(MISSING),hospital_id,RECOMMENDED,,,FK partograph_records_hospital_id_fkey -> hospitals has no supporting index
partograph_records,Other,(MISSING),patient_id,RECOMMENDED,,,FK partograph_records_patient_id_fkey -> patients has no supporting index
pathology_cases,Other,(MISSING),created_by,RECOMMENDED,,,FK pathology_cases_created_by_fkey -> users has no supporting index
pathology_cases,Other,(MISSING),final_signed_by,RECOMMENDED,,,FK pathology_cases_final_signed_by_fkey -> users has no supporting index
pathology_cases,Other,(MISSING),first_signed_by,RECOMMENDED,,,FK pathology_cases_first_signed_by_fkey -> users has no supporting index
patient_abha_profiles,ABDM,(MISSING),linked_by,RECOMMENDED,,,FK patient_abha_profiles_linked_by_fkey -> users has no supporting index
patient_abha_profiles,ABDM,(MISSING),patient_id,RECOMMENDED,,,FK patient_abha_profiles_patient_id_fkey -> patients has no supporting index
patient_acquisition,Patient,(MISSING),campaign_id,RECOMMENDED,,,FK patient_acquisition_campaign_id_fkey -> marketing_campaigns has no supporting index
patient_acquisition,Patient,(MISSING),referral_doctor_id,RECOMMENDED,,,FK patient_acquisition_referral_doctor_id_fkey -> referral_doctors has no supporting index
patient_consents,Patient,(MISSING),admission_id,RECOMMENDED,,,FK patient_consents_admission_id_fkey -> admissions has no supporting index
patient_consents,Patient,(MISSING),patient_id,RECOMMENDED,,,FK patient_consents_patient_id_fkey -> patients has no supporting index
patient_consents,Patient,(MISSING),signed_by_user_id,RECOMMENDED,,,FK patient_consents_signed_by_user_id_fkey -> users has no supporting index
patient_consents,Patient,(MISSING),template_id,RECOMMENDED,,,FK patient_consents_template_id_fkey -> consent_form_templates has no supporting index
patient_documents,Patient,(MISSING),patient_id,RECOMMENDED,,,FK patient_documents_patient_id_fkey -> patients has no supporting index
patient_documents,Patient,(MISSING),uploaded_by,RECOMMENDED,,,FK patient_documents_uploaded_by_fkey -> users has no supporting index
patient_encounter_templates,Patient,(MISSING),clinician_id,RECOMMENDED,,,FK patient_encounter_templates_clinician_id_fkey -> users has no supporting index
patient_encounter_templates,Patient,(MISSING),encounter_id,RECOMMENDED,,,FK patient_encounter_templates_encounter_id_fkey -> opd_encounters has no supporting index
patient_encounter_templates,Patient,(MISSING),hospital_id,RECOMMENDED,,,FK patient_encounter_templates_hospital_id_fkey -> hospitals has no supporting index
patient_encounter_templates,Patient,(MISSING),template_definition_id,RECOMMENDED,,,FK patient_encounter_templates_template_definition_id_fkey -> emr_template_definitions has no supporting index
patient_feedback,Patient,(MISSING),admission_id,RECOMMENDED,,,FK patient_feedback_admission_id_fkey -> admissions has no supporting index
patient_feedback,Patient,(MISSING),encounter_id,RECOMMENDED,,,FK patient_feedback_encounter_id_fkey -> opd_encounters has no supporting index
patient_feedback,Patient,(MISSING),hospital_id,RECOMMENDED,,,FK patient_feedback_hospital_id_fkey -> hospitals has no supporting index
patient_feedback,Patient,(MISSING),patient_id,RECOMMENDED,,,FK patient_feedback_patient_id_fkey -> patients has no supporting index
patient_history_digests,Patient,(MISSING),job_id,RECOMMENDED,,,FK patient_history_digests_job_id_fkey -> patient_history_ingest_jobs has no supporting index
patient_history_digests,Patient,(MISSING),reviewed_by,RECOMMENDED,,,FK patient_history_digests_reviewed_by_fkey -> users has no supporting index
patient_history_ingest_jobs,Patient,(MISSING),encounter_id,RECOMMENDED,,,FK patient_history_ingest_jobs_encounter_id_fkey -> opd_encounters has no supporting index
patient_history_ingest_jobs,Patient,(MISSING),hospital_id,RECOMMENDED,,,FK patient_history_ingest_jobs_hospital_id_fkey -> hospitals has no supporting index
patient_history_ingest_jobs,Patient,(MISSING),requested_by,RECOMMENDED,,,FK patient_history_ingest_jobs_requested_by_fkey -> users has no supporting index
patient_history_source_chunks,Patient,(MISSING),hospital_id,RECOMMENDED,,,FK patient_history_source_chunks_hospital_id_fkey -> hospitals has no supporting index
patient_history_source_chunks,Patient,(MISSING),patient_id,RECOMMENDED,,,FK patient_history_source_chunks_patient_id_fkey -> patients has no supporting index
patient_history_sources,Patient,(MISSING),hospital_id,RECOMMENDED,,,FK patient_history_sources_hospital_id_fkey -> hospitals has no supporting index
